time,0,0,0,0,0,100,100,100,100,100,200,200,200,200,200,300,300,300,300,300,501,501,501,501,501,601,601,601,601,601,702,702,702,702,702,802,802,802,802,802,903,903,903,903,903,1003,1003,1003,1003,1003,1103,1103,1103,1103,1103,1204,1204,1204,1204,1204,1304,1304,1304,1304,1304,1405,1405,1405,1405,1405,1505,1505,1505,1505,1505,1605,1605,1605,1605,1605,1705,1705,1705,1705,1705,1805,1805,1805,1805,1805,1905,1905,1905,1905,1905,2006,2006,2006,2006,2006,2206,2206,2206,2206,2206,2306,2306,2306,2306,2306,2407,2407,2407,2407,2407,2507,2507,2507,2507,2507,2607,2607,2607,2607,2607,2708,2708,2708,2708,2708,2909,2909,2909,2909,2909,3009,3009,3009,3009,3009,3109,3109,3109,3109,3109,3310,3310,3310,3310,3310,3411,3411,3411,3411,3411,3612,3612,3612,3612,3612,3712,3712,3712,3712,3712,3812,3812,3812,3812,3812,3913,3913,3913,3913,3913,4013,4013,4013,4013,4013,4113,4113,4113,4113,4113,4213,4213,4213,4213,4213,4415,4415,4415,4415,4415,4515,4515,4515,4515,4515,4615,4615,4615,4615,4615,4716,4716,4716,4716,4716,4917,4917,4917,4917,4917,5017,5017,5017,5017,5017,5117,5117,5117,5117,5117,5318,5318,5318,5318,5318,5419,5419,5419,5419,5419,5620,5620,5620,5620,5620,5720,5720,5720,5720,5720,5821,5821,5821,5821,5821,5921,5921,5921,5921,5921,6022,6022,6022,6022,6022,6122,6122,6122,6122,6122,6222,6222,6222,6222,6222,6422,6422,6422,6422,6422,6522,6522,6522,6522,6522,6623,6623,6623,6623,6623,6823,6823,6823,6823,6823,6923,6923,6923,6923,6923,7023,7023,7023,7023,7023,7124,7124,7124,7124,7124,7225,7225,7225,7225,7225,7425,7425,7425,7425,7425,7525,7525,7525,7525,7525,7626,7626,7626,7626,7626,7726,7726,7726,7726,7726,7826,7826,7826,7826,7826,8026,8026,8026,8026,8026,8126,8126,8126,8126,8126,8226,8226,8226,8226,8226,8327,8327,8327,8327,8327,8427,8427,8427,8427,8427,8527,8527,8527,8527,8527,8628,8628,8628,8628,8628,8728,8728,8728,8728,8728,8828,8828,8828,8828,8828,8928,8928,8928,8928,8928,9028,9028,9028,9028,9028,9128,9128,9128,9128,9128,9228,9228,9228,9228,9228,9429,9429,9429,9429,9429,9530,9530,9530,9530,9530,9630,9630,9630,9630,9630,9831,9831,9831,9831,9831,9931,9931,9931,9931,9931,10031,10031,10031,10031,10031,10131,10131,10131,10131,10131,10331,10331,10331,10331,10331,10431,10431,10431,10431,10431,10532,10532,10532,10532,10532,10632,10632,10632,10632,10632,10732,10732,10732,10732,10732,10833,10833,10833,10833,10833,11034,11034,11034,11034,11034,11134,11134,11134,11134,11134,11234,11234,11234,11234,11234,11334,11334,11334,11334,11334,11535,11535,11535,11535,11535,11635,11635,11635,11635,11635,11735,11735,11735,11735,11735,11835,11835,11835,11835,11835,12037,12037,12037,12037,12037,12137,12137,12137,12137,12137,12237,12237,12237,12237,12237,12437,12437,12437,12437,12437,12538,12538,12538,12538,12538,12638,12638,12638,12638,12638,12739,12739,12739,12739,12739,12939,12939,12939,12939,12939,13039,13039,13039,13039,13039,13139,13139,13139,13139,13139,13239,13239,13239,13239,13239,13440,13440,13440,13440,13440,13540,13540,13540,13540,13540,13640,13640,13640,13640,13640,13740,13740,13740,13740,13740,13840,13840,13840,13840,13840,13940,13940,13940,13940,13940,14040,14040,14040,14040,14040,14141,14141,14141,14141,14141,14241,14241,14241,14241,14241,14441,14441,14441,14441,14441,14541,14541,14541,14541,14541,14642,14642,14642,14642,14642,14742,14742,14742,14742,14742,14942,14942,14942,14942,14942,15043,15043,15043,15043,15043,15144,15144,15144,15144,15144,15245,15245,15245,15245,15245,15345,15345,15345,15345,15345,15445,15445,15445,15445,15445,15545,15545,15545,15545,15545,15645,15645,15645,15645,15645,15745,15745,15745,15745,15745,15845,15845,15845,15845,15845,15945,15945,15945,15945,15945,16046,16046,16046,16046,16046,16146,16146,16146,16146,16146,16246,16246,16246,16246,16246,16347,16347,16347,16347,16347,16448,16448,16448,16448,16448,16548,16548,16548,16548,16548,16649,16649,16649,16649,16649,16749,16749,16749,16749,16749,16849,16849,16849,16849,16849,16949,16949,16949,16949,16949,17049,17049,17049,17049,17049,17150,17150,17150,17150,17150,17250,17250,17250,17250,17250,17350,17350,17350,17350,17350,17451,17451,17451,17451,17451,17551,17551,17551,17551,17551,17651,17651,17651,17651,17651,17751,17751,17751,17751,17751,17851,17851,17851,17851,17851,17951,17951,17951,17951,17951,18052,18052,18052,18052,18052,18153,18153,18153,18153,18153,18253,18253,18253,18253,18253,18353,18353,18353,18353,18353,18453,18453,18453,18453,18453,18554,18554,18554,18554,18554,18654,18654,18654,18654,18654,18754,18754,18754,18754,18754,18854,18854,18854,18854,18854,18954,18954,18954,18954,18954,19055,19055,19055,19055,19055,19155,19155,19155,19155,19155,19256,19256,19256,19256,19256,19457,19457,19457,19457,19457,19558,19558,19558,19558,19558,19658,19658,19658,19658,19658,19858,19858,19858,19858,19858
theta,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332,19343.333333333332
