COUNTER, GYROX, GYROY, GYROZ, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, TIMESTAMP 

63.0 , 9408.0 , 7296.0 , 8576.0 , 4672.0 , 8320.0 , 6400.0 , 10048.0 , 7552.0 , 12544.0 , 0.468339744435 , 

64.0 , 9408.0 , 7296.0 , 8576.0 , 4672.0 , 8256.0 , 6400.0 , 10112.0 , 7040.0 , 12480.0 , 0.476119965082 , 

65.0 , 9344.0 , 7360.0 , 8576.0 , 4736.0 , 8320.0 , 6464.0 , 10176.0 , 7296.0 , 12480.0 , 0.483900185728 , 

66.0 , 9344.0 , 7360.0 , 8576.0 , 4672.0 , 8384.0 , 6464.0 , 10240.0 , 7360.0 , 12544.0 , 0.491680406374 , 

67.0 , 9280.0 , 7424.0 , 8576.0 , 4608.0 , 8384.0 , 6464.0 , 10304.0 , 7168.0 , 12544.0 , 0.49946062702 , 

68.0 , 9280.0 , 7488.0 , 8512.0 , 4544.0 , 8448.0 , 6528.0 , 10304.0 , 7168.0 , 12544.0 , 0.507240847666 , 

69.0 , 9216.0 , 7488.0 , 8512.0 , 4480.0 , 8448.0 , 6528.0 , 10304.0 , 7488.0 , 12544.0 , 0.515021068313 , 

70.0 , 9216.0 , 7488.0 , 8448.0 , 4480.0 , 8448.0 , 6528.0 , 10432.0 , 7552.0 , 12544.0 , 0.522801288959 , 

71.0 , 9152.0 , 7552.0 , 8384.0 , 4480.0 , 8448.0 , 6464.0 , 10496.0 , 7360.0 , 12544.0 , 0.530581509605 , 

72.0 , 9088.0 , 7552.0 , 8384.0 , 4480.0 , 8512.0 , 6464.0 , 10496.0 , 7360.0 , 12544.0 , 0.538361730251 , 

73.0 , 9088.0 , 7616.0 , 8320.0 , 4352.0 , 8576.0 , 6464.0 , 10496.0 , 7680.0 , 12480.0 , 0.546141950897 , 

74.0 , 9088.0 , 7616.0 , 8320.0 , 4288.0 , 8512.0 , 6528.0 , 10496.0 , 7744.0 , 12544.0 , 0.553922171543 , 

75.0 , 9024.0 , 7680.0 , 8320.0 , 4224.0 , 8576.0 , 6656.0 , 10624.0 , 7808.0 , 12544.0 , 0.56170239219 , 

76.0 , 9024.0 , 7680.0 , 8320.0 , 4160.0 , 8576.0 , 6720.0 , 10624.0 , 7808.0 , 12544.0 , 0.569482612836 , 

77.0 , 8960.0 , 7744.0 , 8320.0 , 4160.0 , 8576.0 , 6784.0 , 10624.0 , 7680.0 , 12544.0 , 0.577262833482 , 

78.0 , 8896.0 , 7744.0 , 8320.0 , 4160.0 , 8640.0 , 6784.0 , 10688.0 , 7872.0 , 12544.0 , 0.585243054128 , 

79.0 , 8832.0 , 7808.0 , 8384.0 , 4160.0 , 8704.0 , 6720.0 , 10752.0 , 7872.0 , 12544.0 , 0.593023274774 , 

80.0 , 8768.0 , 7808.0 , 8384.0 , 4160.0 , 8704.0 , 6720.0 , 10752.0 , 8192.0 , 12480.0 , 0.60080349542 , 

81.0 , 8704.0 , 7872.0 , 8448.0 , 4224.0 , 8768.0 , 6656.0 , 10752.0 , 8192.0 , 12480.0 , 0.608583716067 , 

82.0 , 8640.0 , 7872.0 , 8448.0 , 4224.0 , 8832.0 , 6656.0 , 10688.0 , 8000.0 , 12544.0 , 0.616563936713 , 

83.0 , 8640.0 , 7872.0 , 8448.0 , 4288.0 , 8832.0 , 6656.0 , 10752.0 , 8000.0 , 12480.0 , 0.624344157359 , 

84.0 , 8576.0 , 7872.0 , 8448.0 , 4352.0 , 8896.0 , 6720.0 , 10816.0 , 8064.0 , 12480.0 , 0.632124378005 , 

85.0 , 8576.0 , 7872.0 , 8448.0 , 4352.0 , 8960.0 , 6656.0 , 10816.0 , 8064.0 , 12480.0 , 0.639904598651 , 

86.0 , 8512.0 , 7936.0 , 8384.0 , 4352.0 , 8960.0 , 6656.0 , 10816.0 , 8064.0 , 12480.0 , 0.647884819298 , 

87.0 , 8512.0 , 7936.0 , 8384.0 , 4288.0 , 8960.0 , 6656.0 , 10880.0 , 8128.0 , 12480.0 , 0.655665039944 , 

88.0 , 8448.0 , 7936.0 , 8384.0 , 4288.0 , 8960.0 , 6656.0 , 10880.0 , 8064.0 , 12480.0 , 0.66344526059 , 

89.0 , 8448.0 , 7936.0 , 8384.0 , 4288.0 , 8960.0 , 6656.0 , 10880.0 , 8128.0 , 12480.0 , 0.671225481236 , 

90.0 , 8384.0 , 7936.0 , 8384.0 , 4288.0 , 8960.0 , 6656.0 , 10880.0 , 8128.0 , 12480.0 , 0.679005701882 , 

91.0 , 8384.0 , 7936.0 , 8320.0 , 4288.0 , 8960.0 , 6656.0 , 10880.0 , 8192.0 , 12480.0 , 0.686785922528 , 

92.0 , 8384.0 , 7872.0 , 8320.0 , 4288.0 , 8960.0 , 6656.0 , 10944.0 , 8192.0 , 12416.0 , 0.694566143175 , 

93.0 , 8384.0 , 7872.0 , 8320.0 , 4224.0 , 8960.0 , 6720.0 , 10944.0 , 8192.0 , 12480.0 , 0.702346363821 , 

94.0 , 8320.0 , 7936.0 , 8256.0 , 4224.0 , 8960.0 , 6720.0 , 10944.0 , 8192.0 , 12480.0 , 0.710126584467 , 

95.0 , 8320.0 , 7936.0 , 8256.0 , 4160.0 , 8960.0 , 6720.0 , 11008.0 , 7936.0 , 12352.0 , 0.717906805113 , 

96.0 , 8320.0 , 7936.0 , 8256.0 , 4096.0 , 8896.0 , 6720.0 , 11008.0 , 8192.0 , 12416.0 , 0.725687025759 , 

97.0 , 8320.0 , 7936.0 , 8256.0 , 4096.0 , 8960.0 , 6784.0 , 11008.0 , 8128.0 , 12416.0 , 0.733467246406 , 

98.0 , 8320.0 , 7936.0 , 8256.0 , 4096.0 , 8960.0 , 6784.0 , 11008.0 , 8256.0 , 12416.0 , 0.741247467052 , 

99.0 , 8256.0 , 8000.0 , 8256.0 , 4096.0 , 8960.0 , 6784.0 , 11008.0 , 7936.0 , 12352.0 , 0.749027687698 , 

100.0 , 8256.0 , 8000.0 , 8256.0 , 4032.0 , 8960.0 , 6784.0 , 11008.0 , 7936.0 , 12352.0 , 0.756807908344 , 

101.0 , 8256.0 , 8000.0 , 8256.0 , 4032.0 , 8896.0 , 6784.0 , 11072.0 , 8256.0 , 12352.0 , 0.76458812899 , 

102.0 , 8256.0 , 8064.0 , 8256.0 , 3968.0 , 8896.0 , 6720.0 , 11072.0 , 8256.0 , 12352.0 , 0.772568349636 , 

103.0 , 8256.0 , 8064.0 , 8256.0 , 3968.0 , 8896.0 , 6720.0 , 11136.0 , 8256.0 , 12352.0 , 0.780348570283 , 

104.0 , 8256.0 , 8064.0 , 8256.0 , 3968.0 , 8960.0 , 6720.0 , 11136.0 , 8256.0 , 12352.0 , 0.788328790929 , 

105.0 , 8192.0 , 8064.0 , 8256.0 , 3904.0 , 8960.0 , 6720.0 , 11008.0 , 8320.0 , 12352.0 , 0.796109011575 , 

106.0 , 8192.0 , 8064.0 , 8256.0 , 3968.0 , 8960.0 , 6720.0 , 11136.0 , 8256.0 , 12288.0 , 0.803889232221 , 

107.0 , 8192.0 , 8064.0 , 8256.0 , 3904.0 , 8960.0 , 6720.0 , 11136.0 , 8192.0 , 12352.0 , 0.811669452867 , 

108.0 , 8192.0 , 8128.0 , 8256.0 , 3840.0 , 8960.0 , 6720.0 , 11136.0 , 8192.0 , 12352.0 , 0.819449673513 , 

109.0 , 8192.0 , 8128.0 , 8256.0 , 3840.0 , 8960.0 , 6784.0 , 11136.0 , 8320.0 , 12288.0 , 0.82722989416 , 

110.0 , 8192.0 , 8128.0 , 8256.0 , 3840.0 , 8960.0 , 6784.0 , 11136.0 , 8256.0 , 12288.0 , 0.835210114806 , 

111.0 , 8192.0 , 8128.0 , 8320.0 , 3840.0 , 8960.0 , 6912.0 , 11136.0 , 8320.0 , 12352.0 , 0.842990335452 , 

112.0 , 8128.0 , 8192.0 , 8320.0 , 3840.0 , 9024.0 , 6912.0 , 11136.0 , 8256.0 , 12288.0 , 0.850970556098 , 

113.0 , 8128.0 , 8192.0 , 8320.0 , 3904.0 , 9024.0 , 6912.0 , 11136.0 , 8256.0 , 12288.0 , 0.858750776744 , 

114.0 , 8128.0 , 8192.0 , 8320.0 , 3968.0 , 8960.0 , 6912.0 , 11136.0 , 8256.0 , 12224.0 , 0.866530997391 , 

115.0 , 8064.0 , 8256.0 , 8320.0 , 4032.0 , 8960.0 , 6784.0 , 11200.0 , 8256.0 , 12224.0 , 0.874311218037 , 

116.0 , 8064.0 , 8256.0 , 8320.0 , 4032.0 , 9024.0 , 6656.0 , 11200.0 , 8320.0 , 12224.0 , 0.882291438683 , 

117.0 , 8064.0 , 8256.0 , 8320.0 , 4032.0 , 9024.0 , 6592.0 , 11200.0 , 8320.0 , 12288.0 , 0.890071659329 , 

118.0 , 8064.0 , 8256.0 , 8320.0 , 3968.0 , 9024.0 , 6528.0 , 11200.0 , 8320.0 , 12288.0 , 0.898051879975 , 

119.0 , 8064.0 , 8256.0 , 8320.0 , 3968.0 , 9088.0 , 6528.0 , 11200.0 , 8256.0 , 12352.0 , 0.905832100621 , 

120.0 , 8064.0 , 8256.0 , 8320.0 , 3968.0 , 9088.0 , 6528.0 , 11200.0 , 8256.0 , 12288.0 , 0.913612321268 , 

121.0 , 8128.0 , 8256.0 , 8320.0 , 3968.0 , 9152.0 , 6528.0 , 11264.0 , 8320.0 , 12288.0 , 0.921392541914 , 

122.0 , 8128.0 , 8192.0 , 8320.0 , 4032.0 , 9088.0 , 6592.0 , 11264.0 , 8320.0 , 12288.0 , 0.92917276256 , 

123.0 , 8128.0 , 8192.0 , 8320.0 , 4032.0 , 9152.0 , 6592.0 , 11200.0 , 8256.0 , 12224.0 , 0.936952983206 , 

124.0 , 8128.0 , 8192.0 , 8320.0 , 4032.0 , 9152.0 , 6592.0 , 11264.0 , 8320.0 , 12288.0 , 0.944933203852 , 

125.0 , 8128.0 , 8192.0 , 8320.0 , 4032.0 , 9088.0 , 6592.0 , 11200.0 , 8256.0 , 12224.0 , 0.952913424499 , 

126.0 , 8128.0 , 8192.0 , 8256.0 , 4032.0 , 9152.0 , 6592.0 , 11200.0 , 8256.0 , 12224.0 , 0.960893645145 , 

127.0 , 8128.0 , 8192.0 , 8256.0 , 4032.0 , 9152.0 , 6592.0 , 11200.0 , 8320.0 , 12224.0 , 0.968673865791 , 

128.0 , 8128.0 , 8192.0 , 8256.0 , 4032.0 , 9120.0 , 6592.0 , 11232.0 , 8320.0 , 12224.0 , 0.976554086437 , 

0.0 , 8128.0 , 8192.0 , 8256.0 , 4032.0 , 9088.0 , 6592.0 , 11264.0 , 8320.0 , 12224.0 , 0.984334307083 , 

1.0 , 8128.0 , 8192.0 , 8256.0 , 4032.0 , 9152.0 , 6656.0 , 11264.0 , 8320.0 , 12224.0 , 0.992114527729 , 

2.0 , 8128.0 , 8192.0 , 8256.0 , 3968.0 , 9152.0 , 6656.0 , 11264.0 , 8128.0 , 12288.0 , 0.999894748376 , 

3.0 , 8192.0 , 8192.0 , 8256.0 , 3968.0 , 9152.0 , 6656.0 , 11264.0 , 8576.0 , 12224.0 , 1.00767496902 , 

4.0 , 8192.0 , 8192.0 , 8256.0 , 4032.0 , 9152.0 , 6656.0 , 11200.0 , 8576.0 , 12224.0 , 1.01545518967 , 

5.0 , 8192.0 , 8192.0 , 8256.0 , 4032.0 , 9152.0 , 6592.0 , 11264.0 , 8320.0 , 12224.0 , 1.02323541031 , 

6.0 , 8192.0 , 8192.0 , 8192.0 , 4032.0 , 9152.0 , 6592.0 , 11264.0 , 8320.0 , 12160.0 , 1.03101563096 , 

7.0 , 8192.0 , 8192.0 , 8192.0 , 3968.0 , 9152.0 , 6592.0 , 11328.0 , 8320.0 , 12224.0 , 1.03879585161 , 

8.0 , 8192.0 , 8192.0 , 8256.0 , 3968.0 , 9088.0 , 6656.0 , 11328.0 , 8320.0 , 12224.0 , 1.04657607225 , 

9.0 , 8192.0 , 8192.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11264.0 , 8320.0 , 12224.0 , 1.0543562929 , 

10.0 , 8256.0 , 8192.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11200.0 , 8384.0 , 12224.0 , 1.06213651355 , 

11.0 , 8192.0 , 8192.0 , 8192.0 , 3968.0 , 9088.0 , 6720.0 , 11264.0 , 8384.0 , 12224.0 , 1.06991673419 , 

12.0 , 8192.0 , 8192.0 , 8192.0 , 3968.0 , 9152.0 , 6720.0 , 11264.0 , 8384.0 , 12224.0 , 1.07769695484 , 

13.0 , 8192.0 , 8256.0 , 8192.0 , 3968.0 , 9152.0 , 6784.0 , 11264.0 , 8384.0 , 12224.0 , 1.08547717548 , 

14.0 , 8192.0 , 8256.0 , 8192.0 , 3968.0 , 9088.0 , 6784.0 , 11264.0 , 8384.0 , 12224.0 , 1.09325739613 , 

15.0 , 8192.0 , 8256.0 , 8192.0 , 3968.0 , 9088.0 , 6784.0 , 11264.0 , 8320.0 , 12224.0 , 1.10103761678 , 

16.0 , 8192.0 , 8256.0 , 8192.0 , 3968.0 , 9088.0 , 6784.0 , 11328.0 , 8000.0 , 12224.0 , 1.10881783742 , 

17.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6720.0 , 11328.0 , 8000.0 , 12224.0 , 1.11659805807 , 

18.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9152.0 , 6720.0 , 11328.0 , 8128.0 , 12224.0 , 1.12437827871 , 

19.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6720.0 , 11328.0 , 8384.0 , 12224.0 , 1.13215849936 , 

20.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6720.0 , 11264.0 , 8384.0 , 12224.0 , 1.13993872001 , 

21.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6720.0 , 11328.0 , 8384.0 , 12224.0 , 1.14771894065 , 

22.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6784.0 , 11328.0 , 8384.0 , 12224.0 , 1.1554991613 , 

23.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6720.0 , 11328.0 , 8320.0 , 12224.0 , 1.16327938195 , 

24.0 , 8192.0 , 8384.0 , 8192.0 , 3968.0 , 9024.0 , 6720.0 , 11200.0 , 8384.0 , 12224.0 , 1.17105960259 , 

25.0 , 8192.0 , 8384.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11328.0 , 8320.0 , 12224.0 , 1.17883982324 , 

26.0 , 8192.0 , 8384.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11328.0 , 8320.0 , 12224.0 , 1.18662004388 , 

27.0 , 8192.0 , 8384.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11264.0 , 8320.0 , 12224.0 , 1.19440026453 , 

28.0 , 8192.0 , 8384.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11264.0 , 8320.0 , 12288.0 , 1.20238048518 , 

29.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11328.0 , 8320.0 , 12224.0 , 1.21016070582 , 

30.0 , 8128.0 , 8320.0 , 8192.0 , 3968.0 , 9024.0 , 6592.0 , 11328.0 , 8320.0 , 12224.0 , 1.21794092647 , 

31.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11264.0 , 8384.0 , 12224.0 , 1.22572114711 , 

32.0 , 8192.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11200.0 , 8384.0 , 12224.0 , 1.23350136776 , 

33.0 , 8128.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11200.0 , 8384.0 , 12224.0 , 1.24128158841 , 

34.0 , 8128.0 , 8384.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11328.0 , 8512.0 , 12224.0 , 1.24906180905 , 

35.0 , 8128.0 , 8384.0 , 8192.0 , 4032.0 , 9088.0 , 6656.0 , 11328.0 , 8512.0 , 12224.0 , 1.2568420297 , 

36.0 , 8128.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11328.0 , 8448.0 , 12224.0 , 1.26462225035 , 

37.0 , 8128.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11264.0 , 8384.0 , 12288.0 , 1.27240247099 , 

38.0 , 8128.0 , 8320.0 , 8192.0 , 4032.0 , 9088.0 , 6656.0 , 11328.0 , 8320.0 , 12288.0 , 1.28018269164 , 

39.0 , 8128.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6656.0 , 11264.0 , 8320.0 , 12224.0 , 1.28796291228 , 

40.0 , 8064.0 , 8320.0 , 8192.0 , 4032.0 , 9088.0 , 6656.0 , 11264.0 , 8320.0 , 12224.0 , 1.29574313293 , 

41.0 , 8064.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11264.0 , 8320.0 , 12224.0 , 1.30352335358 , 

42.0 , 8064.0 , 8320.0 , 8192.0 , 4032.0 , 9088.0 , 6592.0 , 11264.0 , 8320.0 , 12224.0 , 1.31130357422 , 

43.0 , 8064.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6528.0 , 11264.0 , 8320.0 , 12224.0 , 1.31908379487 , 

44.0 , 8064.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6528.0 , 11264.0 , 8320.0 , 12224.0 , 1.32686401552 , 

45.0 , 8064.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6528.0 , 11264.0 , 8320.0 , 12288.0 , 1.33464423616 , 

46.0 , 8064.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11200.0 , 8384.0 , 12288.0 , 1.34242445681 , 

47.0 , 8064.0 , 8320.0 , 8192.0 , 3968.0 , 9088.0 , 6592.0 , 11200.0 , 8320.0 , 12224.0 , 1.35020467745 , 

48.0 , 8064.0 , 8320.0 , 8192.0 , 4032.0 , 9088.0 , 6592.0 , 11200.0 , 8064.0 , 12224.0 , 1.3579848981 , 

49.0 , 8064.0 , 8320.0 , 8128.0 , 4032.0 , 9088.0 , 6592.0 , 11264.0 , 8064.0 , 12224.0 , 1.36576511875 , 

50.0 , 8064.0 , 8320.0 , 8128.0 , 3968.0 , 9024.0 , 6592.0 , 11264.0 , 8256.0 , 12224.0 , 1.37354533939 , 

51.0 , 8064.0 , 8320.0 , 8128.0 , 3968.0 , 9024.0 , 6528.0 , 11264.0 , 8256.0 , 12224.0 , 1.38132556004 , 

52.0 , 8064.0 , 8320.0 , 8128.0 , 3968.0 , 9024.0 , 6464.0 , 11264.0 , 8256.0 , 12224.0 , 1.38930578068 , 

